Id,Name,2026-04-01 12:21:17,2026-04-02 11:46:53,2026-04-03 11:49:19,2026-04-04 11:39:59,2026-04-05 11:57:54,2026-04-06 11:58:58,2026-04-07 11:52:46
106729391,ASRock H810M-X Gen5 + WiFi7 랜카드 패키지 디앤디컴,"180,990","178,362","178,362","176,600","176,600","176,600","178,362"
106689353,ASRock H810M-X Gen5 디앤디컴,"121,652","121,652","121,652","121,652","121,652","121,652","121,652"
106689356,ASRock H810M-X Gen5 디앤디컴 (벌크),"132,900","132,970","132,960","125,400","125,400","125,400","132,910"
104966219,ASRock H810M-X Gen5 에즈윈,"124,080","125,030","125,030","125,030","125,030","125,030","124,920"
105184787,ASRock H810M-X Gen5 인텍앤컴퍼니,"130,490","131,950","131,950","131,950","133,390","133,390","131,950"
78307670,ASRock H810M-X WIFI 디앤디컴,"143,968","145,640","145,640","145,640","145,640","145,640","145,640"
78307739,ASRock H810M-X 디앤디컴,"129,413","129,015","129,015","129,015","129,015","129,015","129,015"
78312209,ASRock H810M-X 디앤디컴 (벌크),"128,384","127,982","127,982","127,982","127,982","127,982","127,982"
74885192,ASRock H810M-X 에즈윈,"124,080","126,984","126,984","126,984","126,984","126,984","126,984"
74885201,ASRock H810M-X 에즈윈 (벌크),"125,576","128,480","128,480","128,470","128,470","128,470","128,480"
103877579,ASRock H810TM-ITX 에즈윈 (벌크),"어댑터 미포함_172,080|120W 어댑터 포함_218,890|180W 어댑터 포함_228,890","어댑터 미포함_172,010|120W 어댑터 포함_218,890|180W 어댑터 포함_228,890","어댑터 미포함_171,830|120W 어댑터 포함_218,890|180W 어댑터 포함_228,890","어댑터 미포함_175,990|120W 어댑터 포함_218,890|180W 어댑터 포함_228,890","어댑터 미포함_175,990|120W 어댑터 포함_218,890|180W 어댑터 포함_228,890","어댑터 미포함_175,990|120W 어댑터 포함_218,890|180W 어댑터 포함_228,890","어댑터 미포함_176,000|120W 어댑터 포함_218,890|180W 어댑터 포함_228,890"
5994682,ASRock H81M-DG4 (중고),0,0,0,"20,060","19,580","19,450","19,450"
4489542,ASRock H81M-DGS (중고),0,0,0,0,0,0,"19,870"
6558463,ASRock H97 Performance (중고),"39,890","39,890","39,890","39,890",0,0,"39,890"
71426399,ASRock Rack EC262D4U 명인일렉트로닉스,"583,800","583,800","583,800","583,800","583,800",0,"583,800"
73071959,ASRock Rack SP2C741D16X-2T 명인일렉트로닉스,0,0,0,0,0,0,"2,182,710"
73072130,ASRock Rack SPC741D8-2L2T/BCM 명인일렉트로닉스,"1,325,000","1,325,000","1,325,000","1,325,000","1,325,000",0,"1,325,000"
105969170,ASRock Rack SPC741D8UD-2T/X550 명인일렉트로닉스,"1,363,380","1,363,380","1,363,380","1,363,380","1,376,480","1,376,480","1,376,480"
40580651,ASRock TRX50 WS 에즈윈,0,0,0,0,"1,471,000","1,471,000","1,471,000"
77784170,ASRock W790 WS R2.0 에즈윈,"1,276,500","1,276,500","1,276,500","1,276,500","1,276,500","1,276,500","1,276,500"
48647831,ASRock WRX90 WS EVO 대원씨티에스,"1,799,990","1,798,990","1,794,990","1,793,990","1,823,990","1,823,990","1,823,990"
68242124,ASRock X870 Pro RS WiFi 대원씨티에스,"286,900","280,000","280,000","278,000","278,000","278,000","278,000"
79410686,ASRock X870 Pro RS WiFi 디앤디컴,"304,970","304,970","304,970","299,405","299,405","299,405","299,405"
70101260,ASRock X870 Pro RS WiFi 에즈윈,"295,900","296,000","296,000","296,000","296,000","296,000","296,000"
68242145,ASRock X870 Pro RS 대원씨티에스,"287,190","287,190","287,190","287,190","290,800","290,630","290,630"
70875566,ASRock X870 Pro RS 디앤디컴,"306,080","306,040","305,870","302,370","302,020","301,890","301,890"
67695641,ASRock X870 Pro RS 에즈윈,"287,190","287,090","286,850","286,730","287,560","287,330","287,330"
98925365,ASRock X870 Pro-A WiFi 대원씨티에스,"287,080","287,130","287,110","287,070","287,070","287,070","286,570"
97224935,ASRock X870 Pro-A WiFi 디앤디컴,"300,640","300,640","300,640","294,989","294,989","294,989","294,989"
68242061,ASRock X870 스틸레전드 WiFi 대원씨티에스,"340,240","340,240","340,240","340,240","340,240","340,240","340,240"
68440103,ASRock X870 스틸레전드 WiFi 디앤디컴,"354,000","354,000","354,000","344,080","344,080","344,080","344,080"
70769987,ASRock X870E Nova WiFi 대원씨티에스,"468,620","468,560","468,530","468,460","468,380","468,360","468,360"
72757274,ASRock X870E Nova WiFi 디앤디컴,"474,200","474,300","467,830","460,160","460,160","460,160","460,160"
67852967,ASRock X870E Nova WiFi 에즈윈,"474,270","474,790","474,670","474,310","474,310","474,190","474,190"
73949189,ASRock X870E Taichi Lite (해외구매),"868,000","868,000","868,000","868,000",0,0,0
68246816,ASRock X870E Taichi 대원씨티에스,"768,000","768,000","768,000","768,000",0,0,0
68440085,ASRock X870E Taichi 디앤디컴,"801,500","801,500","801,500","801,500","801,500","801,500","801,500"
67850639,ASRock X870E Taichi 에즈윈,"960,000","960,000","960,000","960,000","960,000","960,000","960,000"
32104016,ASRock Z790 PG Lightning D5 + WiFi6E 모듈 패키지 에즈윈,"299,000","299,000","299,000","299,000","302,000","302,000","360,500"
18052340,ASRock Z790 PG Lightning D5 에즈윈,"289,000","289,000","289,000","289,000","285,900","285,900","285,900"
20012147,ASRock Z790 Pro RS D5 + WiFi6E 모듈 패키지 디앤디컴,"370,520","370,520","370,520","352,000","352,000","352,000","352,000"
31959437,ASRock Z790 Pro RS D5 + WiFi7 모듈 패키지 디앤디컴,"405,000","405,000","405,000","395,545","395,545","395,545","395,545"
18060353,ASRock Z790 Pro RS D5 디앤디컴,"349,300","351,000","351,000","342,800","342,800","342,800","342,806"
18052067,ASRock Z790 Pro RS D5 에즈윈,"340,800",0,0,0,0,0,0
18485645,ASRock Z790 Pro RS WiFi D5 디앤디컴,"354,000","354,000","354,000","354,000","354,000","354,000",0
71007920,ASRock Z890 Lightning WiFi 에즈윈,"418,670","418,430","418,310","417,830","417,350","417,350","417,350"
69868430,ASRock Z890 LiveMixer WiFi 인텍앤컴퍼니,"355,270","355,230","355,190","355,170","355,150","355,150","355,140"
69471320,ASRock Z890 Nova WiFi 에즈윈,"522,580","522,580","519,390","516,890","516,900","516,890","516,850"
69868301,ASRock Z890 Nova WiFi 인텍앤컴퍼니,0,"528,030","528,010","527,930","527,860","527,740","520,220"
71010251,ASRock Z890 Pro RS WiFi White 디앤디컴,"334,000","334,000","334,000","325,680","325,680","325,680","325,680"
68687816,ASRock Z890 Pro RS WiFi White 에즈윈,"336,890","336,890","336,890","336,890","336,890","336,890","336,890"
69868478,ASRock Z890 Pro RS WiFi 인텍앤컴퍼니,"337,090","336,970","339,450","339,450","339,450","339,450","339,450"
70006589,ASRock Z890 Pro RS 디앤디컴,"320,410","319,900","319,390","319,390","319,390","319,390","318,880"
68687615,ASRock Z890 Pro RS 에즈윈,"331,510","331,510","331,490","331,480","331,480","331,480","331,470"
78102458,ASRock Z890 Pro-A WiFi 디앤디컴,"323,610","323,240","322,770","321,600","321,610","321,710","317,200"
69053765,ASRock Z890 Pro-A WiFi 에즈윈,"313,190","313,190","313,190","313,190","313,190","313,190","313,190"
69868499,ASRock Z890 Pro-A WiFi 인텍앤컴퍼니,"314,230","316,000","316,000","316,000","316,710","316,710","316,710"
70006610,ASRock Z890 Pro-A 디앤디컴,"299,000","299,000","299,000","293,480","293,480","293,480","293,480"
68919209,ASRock Z890 Pro-A 에즈윈,"305,940","305,810","305,340","305,220","304,740","304,620","304,620"
69868004,ASRock Z890 Taichi AQUA 인텍앤컴퍼니,0,0,0,"1,476,240","1,498,990","1,498,990","1,498,990"
69868175,ASRock Z890 Taichi OCF 인텍앤컴퍼니,"858,890","858,890","858,890","858,890","858,890","858,890","858,890"
70000382,ASRock Z890 Taichi 디앤디컴,"679,000","679,000","679,000","659,000","659,000","659,000","659,000"
68776211,ASRock Z890 Taichi 에즈윈,"677,530","677,530","677,510","677,500","677,500","677,500","677,510"
69867902,ASRock Z890 Taichi 인텍앤컴퍼니,"674,970","674,970","674,970","674,970","674,970","674,970","674,970"
70006577,ASRock Z890 스틸레전드 WIFI 디앤디컴,"357,930","357,930","357,930","357,930","353,620","353,620","353,620"
69867761,ASRock Z890 스틸레전드 WIFI 인텍앤컴퍼니,"355,000","355,000","355,000","355,000","355,000","355,000","355,000"
69471116,ASRock Z890I Nova WiFi 에즈윈,"502,570","502,330","502,200","501,730","501,250","501,120","501,010"
95420366,ASUS B850M MAX GAMING WIFI STCOM,"197,940","194,720","194,450","194,370","194,300","194,270","194,270"
93071258,ASUS B850M MAX GAMING WIFI 대원씨티에스,"186,730","186,370","186,250","185,650","139,900","139,900","189,670"
103188218,ASUS B850M MAX GAMING WIFI 인텍앤컴퍼니,"188,980","192,990","192,990","192,990","192,990","192,990","192,990"
5679942,ASUS B85M-F (중고),0,0,0,"28,020","27,550","27,430","27,430"
4482977,ASUS B85M-G (중고),"27,990","28,990","28,990","28,990","28,990","28,990","28,990"
75536555,ASUS B860M AYW GAMING WIFI 인텍앤컴퍼니,"177,640","177,280","177,040","176,920","180,890","180,770","180,650"
18652511,ASUS EX B760M-V5 D4 코잇,"137,910","137,930","137,920","137,920","137,920","137,920","137,690"
16260506,ASUS EX H610M-V3 D4 STCOM,"94,720","91,750","91,750","91,750","91,750","91,750","91,750"
3548546,ASUS H110M-K STCOM,"116,320","116,320","118,590","118,340","117,990","117,860","117,860"
3603620,ASUS H110M-K 아이보라,0,0,0,0,0,0,"116,328"
76463696,ASUS H810M AYW GAMING WIFI STCOM,"157,580","155,210","154,850","154,720","154,250","154,120","154,120"
77083265,ASUS H810M AYW GAMING WIFI 코잇,"152,000","152,000","152,000","152,000","152,000","152,000","152,000"
76463777,ASUS H810M AYW GAMING WIFI-CSM STCOM,"158,070","157,400","157,400","157,400","157,400","157,400","157,400"
2976233,ASUS H81M-A (중고),0,0,"20,920","20,900","19,480","19,480","19,480"
4483142,ASUS H81M-K (중고),0,0,0,0,0,0,"21,050"
6145321,ASUS H97-PLUS (중고),0,0,0,0,0,0,"47,500"
19927871,ASUS P12R-I STCOM,"377,910","377,910","377,890","375,505","375,505","375,505","375,390"
4489674,ASUS P8B75-M LX (중고),"24,390","24,390","24,390",0,0,"24,500","24,500"
3032975,ASUS P8H61-MX (B3) (중고),0,0,0,0,0,0,"14,840"
6449392,ASUS P8H67 B3 (중고),"24,290","25,890","25,770","25,280","24,810","24,570","24,570"
3226637,ASUS P9D-MH/10G-DUAL STCOM,"524,980","524,980","524,980","524,970","524,970","524,970","525,000"
16284179,ASUS PRIME A520M-A II 대원씨티에스,"80,770","81,960","81,964","82,940","81,964","81,964","81,860"
12060293,ASUS PRIME A520M-K STCOM,"65,700","65,700","65,700","65,690","65,700","65,700","65,700"
12069566,ASUS PRIME A520M-K 대원씨티에스,"62,470","62,650","62,650","62,650","61,890","61,790","61,790"
12060863,ASUS PRIME A520M-K/CSM STCOM,0,0,0,0,"206,920","206,920",0
104989559,ASUS PRIME A620AM-A STCOM,"122,550","122,550","122,550","122,550","117,600","117,600","117,600"
106703432,ASUS PRIME A620AM-A 대원씨티에스,"117,010","115,597","115,597","115,597","115,597","115,597","115,490"
106703318,ASUS PRIME A620AM-K 대원씨티에스,"104,817","107,110","107,110","107,110","107,110","107,110","107,110"
19924310,ASUS PRIME A620M-A STCOM,"128,000","128,000","128,000","128,000","128,000","127,990","127,990"
19926611,ASUS PRIME A620M-A 대원씨티에스,"120,990","120,990","120,990","111,670","111,670","111,670","111,670"
21428693,ASUS PRIME A620M-K 대원씨티에스,"121,850","121,490","121,010","120,520","120,050","120,040","119,930"
11574458,ASUS PRIME B550M-A 대원씨티에스,"118,660","121,388","121,388","121,388","121,388","121,388","121,280"
105968858,ASUS PRIME B550M-K ARGB STCOM,"110,968","112,288","112,288","112,288","112,288","112,288","112,180"
105968849,ASUS PRIME B550M-K ARGB 대원씨티에스,"109,754","112,280","112,280","112,280","112,280","112,280","112,280"
18128375,ASUS PRIME B650-PLUS STCOM,"97,970","340,000","340,000","340,000","340,000","340,000","340,000"
96712895,ASUS PRIME B650EM-A STCOM,"156,910","154,110","153,640","153,520","153,040","152,910","152,910"
97119959,ASUS PRIME B650EM-A 대원씨티에스,"138,730","138,200","138,200","138,200","138,200","138,200","138,200"
102004853,ASUS PRIME B650EM-A 인텍앤컴퍼니,"144,000","144,000","144,000","144,000","144,000","144,000","143,890"
19163258,ASUS PRIME B650M-A II STCOM,"207,360","207,360","207,360","207,360","207,360","207,360","207,360"
19691519,ASUS PRIME B650M-A II 대원씨티에스,"120,110","120,210","120,220","120,220","120,220","120,220","121,220"
19429325,ASUS PRIME B760-PLUS STCOM,"258,990","258,990","258,990","258,990","259,000","259,000","259,000"
19756130,ASUS PRIME B760-PLUS 코잇,"247,260","247,260","247,250","247,250","247,250","247,250","247,250"
18652898,ASUS PRIME B760M-A D4 STCOM,"155,840","152,030","151,930","151,930","151,930","151,930","152,030"
106708949,ASUS PRIME B760M-A D4 코잇,"145,376","149,000","149,000","149,000","149,000","149,000","149,000"
99733238,ASUS PRIME B760M-A II 코잇,"146,344","150,100","150,100","150,100","150,100","150,090","150,090"
19605602,ASUS PRIME B760M-A STCOM,"167,330","166,960","166,490","166,360","165,890","165,770","168,890"
19772375,ASUS PRIME B760M-A 인텍앤컴퍼니,"144,260","147,710","147,590","147,110","146,630","146,510","146,510"
19704527,ASUS PRIME B760M-A 코잇,"149,420","149,400","149,400","149,400","149,400","149,410","149,390"
18652895,ASUS PRIME B760M-K D4 STCOM,"146,420","146,420","146,400","145,380","145,390","145,390","145,390"
18652442,ASUS PRIME B760M-K D4 코잇,"132,510","135,510","135,510","135,510","135,510","135,500","135,490"
20317493,ASUS PRIME B760M-K STCOM,"133,200","133,300","133,300","133,300","133,300","133,300","133,300"
20710217,ASUS PRIME B760M-K 인텍앤컴퍼니,"128,430","131,390","131,270","130,780","130,310","130,180","130,180"
20343650,ASUS PRIME B760M-K 코잇,"166,960","167,000","166,990","166,990","166,990","166,990","166,980"
20612690,ASUS PRIME B760M-KS 코잇 (벌크),"128,870","128,810","128,790","128,770","128,690","128,670","128,650"
34372580,ASUS PRIME B760M-PLUS-CSM STCOM,"227,890","227,890","227,890","227,890","227,890","227,890","227,890"
34815323,ASUS PRIME B760M-PLUS-CSM 코잇,"200,990","200,990","200,990","200,990","200,990","200,990","200,990"
73769357,ASUS PRIME B840-PLUS WIFI-CSM 대원씨티에스,"279,780","279,780","279,780","279,780","279,780","279,780","279,780"
73884143,ASUS PRIME B840M-A WIFI-CSM STCOM,"239,400","239,400","239,400","239,400","239,400","239,400","239,400"
73769318,ASUS PRIME B840M-A WIFI-CSM 대원씨티에스,"248,000","248,000","248,000","248,000","252,070","252,050","252,040"
73884173,ASUS PRIME B840M-A-CSM STCOM,"221,350","221,350","221,350","221,350","221,350","221,350","221,350"
73769342,ASUS PRIME B840M-A-CSM 대원씨티에스,"197,000","197,000","197,000","197,000","197,000","197,000","197,000"
74491244,ASUS PRIME B840M-A-CSM 인텍앤컴퍼니,"160,000","159,000","159,000","159,000","159,000","159,000","159,000"
95420537,ASUS PRIME B850M-A-CSM STCOM,"215,990","215,990","215,990","215,990","215,990","215,990","215,990"
93022751,ASUS PRIME B850M-A-CSM 대원씨티에스,"209,000","209,000","209,000","209,000","209,000","209,000","209,000"
101184890,ASUS PRIME B850M-A-CSM 인텍앤컴퍼니,"196,750","198,040","199,880","199,510","199,430","199,310","199,310"
74255120,ASUS PRIME B860-PLUS WIFI-CSM STCOM,"313,960","313,960","313,960","310,870","310,480","310,340","311,050"
74255114,ASUS PRIME B860-PLUS-CSM STCOM,"294,810","294,810","294,810","291,860","291,410","291,250","292,070"
74337014,ASUS PRIME B860-PLUS-CSM 코잇,"270,000","270,000","270,000","270,000","270,000","270,000","270,000"
74255033,ASUS PRIME B860M-A WIFI-CSM STCOM,"265,010","265,010","265,010","262,290","261,900","261,760","262,640"
100698416,ASUS PRIME B860M-A WIFI-CSM 코잇,"213,000","213,000","213,000","213,000","213,000","213,000","209,680"
74255060,ASUS PRIME B860M-A-CSM STCOM,"245,850","244,740","244,740","243,640","243,650","243,650","243,653"
74255321,ASUS PRIME B860M-A-CSM 인텍앤컴퍼니,"187,750","188,890","188,890","188,890","188,890","188,890","188,890"
74337680,ASUS PRIME B860M-A-CSM 코잇,"184,000","184,000","184,000","184,000","184,000","184,000","183,990"
74255084,ASUS PRIME B860M-K-CSM STCOM,"181,490","181,490","181,490","181,470","181,470","181,470","181,650"
6024335,ASUS PRIME H310M-K STCOM,"156,000","156,000","156,000","156,000","156,000","156,000",0
16971290,ASUS PRIME H410M-A STCOM,"120,000","120,000","120,000","120,000","120,000","120,000",0
28511822,ASUS PRIME H510M-K R2.0 STCOM,"117,080","117,080","117,080","117,070","117,070","117,080","117,080"
14005334,ASUS PRIME H510M-K 인텍앤컴퍼니,0,"137,750","137,750","137,750","137,750","137,750","137,750"
29393921,ASUS PRIME H610I-PLUS 코잇,"202,360","202,370","202,370","202,370","208,870","208,820","202,360"
16103177,ASUS PRIME H610M-A D4 STCOM,"101,050","101,050","103,110","103,100","103,100","103,110","103,207"
34739282,ASUS PRIME H610M-CS 2.5G 코잇,"113,000","113,000","113,000","113,000","113,000","113,000","113,000"
20344700,ASUS PRIME H610M-CS D4 코잇,"81,744","83,864","83,864","83,864","83,850","83,860","83,830"
29942195,ASUS PRIME H610M-D 코잇,"107,677","107,677","107,670","107,650","107,560","107,530","107,530"
27675110,ASUS PRIME H610M-E 코잇,"110,784","110,520","110,340","109,870","109,390","110,670","110,670"
18523409,ASUS PRIME H610M-K D4 아이보라,"83,961","83,961","83,961","83,961","83,961",0,0
16083650,ASUS PRIME H610M-K D4 인텍앤컴퍼니,"82,069","83,960","83,950","82,940","82,940","83,950","83,860"
74336033,ASUS PRIME H810M-A STCOM,"125,427","127,880","127,880","127,880","127,880","125,440","125,440"
74336888,ASUS PRIME H810M-A WIFI STCOM,"152,330","149,730","149,260","149,140","148,660","148,530","148,530"
77083238,ASUS PRIME H810M-A WIFI 코잇,"147,080","146,730","146,680","146,670","146,670","146,560","146,560"
74336894,ASUS PRIME H810M-A WIFI-CSM STCOM,"156,110","154,120","154,120","154,120","154,120","154,120","154,120"
75720068,ASUS PRIME H810M-A 인텍앤컴퍼니,"123,596","126,439","126,439","126,439","126,439","126,439","126,330"
77083181,ASUS PRIME H810M-A 코잇,"122,990","122,990","123,000","123,000","123,000","123,000","123,000"
74336102,ASUS PRIME H810M-A-CSM STCOM,"143,290","139,230","139,230","139,230","139,230","139,230","139,230"
100691990,ASUS PRIME H810M-E 코잇,"113,696","116,336","116,336","116,336","116,336","116,330","115,780"
104989499,ASUS PRIME H810M-K STCOM,"117,700","117,800","117,800","117,800","117,800","117,800","117,800"
104616128,ASUS PRIME H810M-K 인텍앤컴퍼니,"113,714","116,328","116,328","116,328","116,328","116,328","116,220"
108167225,ASUS PRIME H810M-X 2.5G Gen5 코잇,"122,584","125,400","125,400","125,400","125,400","125,400","118,570"
67693886,ASUS PRIME X870-P WIFI-CSM STCOM,"349,100","349,100","349,100","349,100","349,100","349,100","349,200"
67851653,ASUS PRIME X870-P WIFI-CSM 대원씨티에스,"330,190","329,940","329,710","329,590","331,870","331,650","331,650"
67693952,ASUS PRIME X870-P-CSM STCOM,"345,990","345,990","345,990","345,990","345,990","345,990","345,990"
67851971,ASUS PRIME X870-P-CSM 대원씨티에스,"305,850","305,610","305,490","305,000","304,640","304,520","304,520"
15638735,ASUS PRIME Z690-P WIFI D4 인텍앤컴퍼니,"336,700","336,700","336,700","336,700","336,700","336,700","336,700"
15609182,ASUS PRIME Z690-P WIFI D4 코잇,"500,000","500,000","500,000","500,000","500,000","500,000","500,000"
18054881,ASUS PRIME Z790-P WIFI-CSM 코잇,"362,890","362,890","362,890","362,890","389,910","389,910",0
18054803,ASUS PRIME Z790-P-CSM 코잇,"339,920","348,000","347,990","347,990","347,990","347,990","347,980"
20079008,ASUS PRIME Z790M-PLUS-CSM 코잇,"354,990","354,870","354,890","354,990","354,990","354,890","354,890"
69661250,ASUS PRIME Z890-P WIFI-CSM STCOM,"398,740","398,740","398,740","398,510","398,080","397,920","398,990"
69696089,ASUS PRIME Z890-P WIFI-CSM 코잇,"370,000","370,000","370,000","370,000","384,000","388,000","388,000"
69661526,ASUS PRIME Z890-P-CSM STCOM,"343,390","343,020","342,670","344,890","344,890","344,760","344,760"
69656858,ASUS PRIME Z890-P-CSM 인텍앤컴퍼니,"356,000","345,000","345,000","345,000","345,000","345,000","345,000"
69696269,ASUS PRIME Z890-P-CSM 코잇,"346,000","346,000","346,000","346,000","346,000","346,000","345,960"
70002455,ASUS PRIME Z890M-PLUS WIFI-CSM STCOM,"372,490","372,470","372,390","370,010","369,590","369,450","370,100"
69696464,ASUS PRIME Z890M-PLUS WIFI-CSM 코잇,"361,000","361,000","361,000","361,000","361,000","361,000","361,000"
99913676,ASUS PRO WS B850M-ACE SE STCOM,"621,600","621,700","621,700","621,700","621,700","621,700","620,060"
96259139,ASUS PRO WS TRX50-SAGE WiFi A 아이보라,"1,426,930","1,426,930","1,426,930","1,426,930","1,427,440","1,427,410","1,427,410"
32126690,ASUS PRO WS TRX50-SAGE WiFi STCOM,"1,426,450","1,426,450","1,426,450","1,426,450","1,426,450","1,426,450","1,426,380"
32487287,ASUS PRO WS TRX50-SAGE WiFi 대원씨티에스,"1,374,000","1,393,900","1,393,900","1,393,900","1,394,000","1,394,000","1,393,990"
75465857,ASUS PRO WS TRX50-SAGE WiFi 아이보라,"1,374,650","1,807,590","1,300,000","1,300,000","1,425,000","1,425,000","1,425,000"
25208807,ASUS PRO WS W790-ACE STCOM,"1,427,650","1,427,650","1,427,650","1,427,650","1,427,650","1,427,650","1,427,650"
25129808,ASUS PRO WS W790E-SAGE SE STCOM,"2,190,730","2,190,730","2,190,730","2,190,730","2,190,730","2,190,730","2,190,620"
28780247,ASUS PRO WS W790E-SAGE SE 대원씨티에스,"1,980,000","1,980,000","1,980,000","1,980,000","1,980,000","1,980,000","1,980,000"
75373118,ASUS PRO WS W790E-SAGE SE 아이보라,"2,046,810","2,046,570","2,046,330","2,046,210","2,045,730","2,047,390","2,047,390"
92687522,ASUS PRO WS W880-ACE SE STCOM,"759,990","760,090","760,100","760,100","760,100","760,100","760,100"
38347157,ASUS PRO WS WRX90E-SAGE SE STCOM,"2,137,110","2,137,110","2,137,110","2,087,000","2,137,110","2,137,110","2,137,110"
45257993,ASUS PRO WS WRX90E-SAGE SE 대원씨티에스,"2,056,090","2,056,090","2,056,090","2,055,960","2,102,980","2,102,860","2,102,860"
77382695,ASUS PRO WS Z890-ACE SE STCOM,"859,440","859,440","859,420","859,410","859,410","859,410","858,990"
17541950,ASUS Pro H610T/CSM D4 아이보라 (벌크),"기본_175,110","기본_174,440","기본_173,770","기본_173,000","기본_172,330","기본_171,890","기본_170,450"
17192960,ASUS Pro H610T/CSM D4 코잇 (벌크),"기본_171,210|120W 어댑터_203,510","기본_170,850|120W 어댑터_203,150","기본_170,370|120W 어댑터_202,680","기본_170,010|120W 어댑터_202,560","기본_170,010|120W 어댑터_202,080","기본_169,890|120W 어댑터_202,080","기본_169,890|120W 어댑터_201,960"
103414778,ASUS Pro H810T-CSM,"120W 어댑터 포함_211,990|180W 어댑터 포함_220,690|어댑터 미포함_174,760","120W 어댑터 포함_211,630|180W 어댑터 포함_220,320|어댑터 미포함_174,400","120W 어댑터 포함_211,500|180W 어댑터 포함_219,850|어댑터 미포함_173,920","120W 어댑터 포함_211,030|180W 어댑터 포함_219,720|어댑터 미포함_173,790","120W 어댑터 포함_210,550|180W 어댑터 포함_219,250|어댑터 미포함_173,320","120W 어댑터 포함_210,430|180W 어댑터 포함_219,130|어댑터 미포함_173,200","120W 어댑터 포함_210,430|180W 어댑터 포함_219,130|어댑터 미포함_173,200"
103414754,ASUS Pro H810T-CSM,"120W 어댑터 포함_211,990|180W 어댑터 포함_220,690|어댑터 미포함_174,760","120W 어댑터 포함_211,630|180W 어댑터 포함_220,320|어댑터 미포함_174,400","120W 어댑터 포함_211,500|180W 어댑터 포함_219,850|어댑터 미포함_173,920","120W 어댑터 포함_211,030|180W 어댑터 포함_219,720|어댑터 미포함_173,790","120W 어댑터 포함_210,550|180W 어댑터 포함_219,250|어댑터 미포함_173,320","120W 어댑터 포함_210,430|180W 어댑터 포함_219,130|어댑터 미포함_173,200","120W 어댑터 포함_210,430|180W 어댑터 포함_219,130|어댑터 미포함_173,200"
67694132,ASUS ProArt X870E-CREATOR WIFI STCOM,0,0,0,0,0,일시품절,0
67852106,ASUS ProArt X870E-CREATOR WIFI 대원씨티에스,"800,360","762,400","800,360","800,360","800,360","658,000","658,000"
70001147,ASUS ProArt Z890-CREATOR WIFI STCOM,"802,740","818,000","818,000","818,000","818,000","818,000","818,000"
76875365,ASUS ProArt Z890-CREATOR WIFI 대원씨티에스,"822,540","822,170","821,700","821,580","821,100","821,100","821,100"
69661214,ASUS ProArt Z890-CREATOR WIFI 인텍앤컴퍼니,0,"791,390",0,0,0,0,0
69696563,ASUS ProArt Z890-CREATOR WIFI 코잇,"778,000","777,850","777,780","778,000","776,950","776,610","776,500"
12701975,ASUS ROG CROSSHAIR VIII DARK HERO STCOM,"750,000","750,000","750,000","750,000","750,000","750,000",0
17926796,ASUS ROG CROSSHAIR X670E Gene 대원씨티에스,0,0,0,0,"1,400,000","1,400,000",0
92971469,ASUS ROG CROSSHAIR X870E APEX STCOM,"1,016,220","1,016,100","1,015,860","1,015,380","1,014,680","1,014,520","1,014,770"
93019088,ASUS ROG CROSSHAIR X870E APEX 대원씨티에스,"960,540","960,540","960,540","960,540","969,950","969,910","969,910"
104554913,ASUS ROG CROSSHAIR X870E DARK HERO STCOM,"1,099,000","1,099,000","1,099,000","1,099,000","1,111,830","1,111,830","1,111,830"
104989463,ASUS ROG CROSSHAIR X870E DARK HERO 대원씨티에스,"1,086,890","1,086,880","1,087,600","1,087,600","1,087,600","1,098,650","1,098,650"
93018986,ASUS ROG CROSSHAIR X870E EXTREME STCOM,"1,648,790","1,648,790","1,648,790","1,648,790","1,648,790","1,648,790","1,648,790"
93022430,ASUS ROG CROSSHAIR X870E EXTREME 대원씨티에스,"1,666,650","1,666,410","1,666,280","1,741,900","1,741,900","1,460,940","1,667,000"
104989484,ASUS ROG CROSSHAIR X870E GLACIAL 대원씨티에스,"1,790,000",0,0,0,0,0,0
97476398,ASUS ROG CROSSHAIR X870E HERO BTF STCOM,"1,051,110","1,050,750","1,050,630","1,050,030","1,049,550","1,049,630","1,049,530"
97705844,ASUS ROG CROSSHAIR X870E HERO BTF 대원씨티에스,0,0,0,"1,049,000","1,049,000","1,049,000","1,049,000"
67694456,ASUS ROG CROSSHAIR X870E HERO STCOM,"951,420","951,170","950,700","950,570","950,100","949,980","949,980"
67852211,ASUS ROG CROSSHAIR X870E HERO 대원씨티에스,"903,870","903,870","903,870","930,020","920,870","920,870","920,870"
77460956,ASUS ROG CROSSHAIR X870E HERO 인텍앤컴퍼니,"903,360","902,990","902,520","902,500","902,420","902,200","902,200"
13980314,ASUS ROG MAXIMUS XIII EXTREME GLACIAL 코잇,"1,570,000","1,570,000","1,570,000","1,570,000","1,570,000","1,570,000","1,570,000"
16285538,ASUS ROG MAXIMUS Z690 EXTREME GLACIAL STCOM,"2,994,000","2,994,000","2,994,000","2,994,000","2,994,000","2,994,000","2,994,000"
15673778,ASUS ROG MAXIMUS Z690 EXTREME GLACIAL 아이보라,"3,230,000","3,230,000","3,230,000",0,0,"3,230,000","3,230,000"
28803482,ASUS ROG MAXIMUS Z790 APEX ENCORE STCOM,"869,020","868,900","868,850","868,760","868,720","868,670","868,530"
